positive,trust,anticipation,joy,negative,sadness,anger,fear,surprise,disgust,outcome
45.0,39.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1
27.0,17.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1
45.0,39.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1
27.0,17.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1
44.0,31.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,2.0,1
44.0,24.0,7.0,8.0,7.0,2.0,4.0,3.0,5.0,3.0,1
1.0,3.0,3.0,0.0,4.0,1.0,2.0,1.0,3.0,2.0,0
35.0,27.0,7.0,8.0,10.0,4.0,10.0,13.0,5.0,2.0,1
23.0,19.0,5.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
24.0,21.0,8.0,7.0,5.0,0.0,3.0,3.0,2.0,0.0,1
5.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0
24.0,21.0,8.0,7.0,5.0,0.0,3.0,3.0,2.0,0.0,1
32.0,19.0,9.0,6.0,9.0,5.0,4.0,7.0,3.0,1.0,1
46.0,26.0,6.0,5.0,11.0,8.0,9.0,11.0,8.0,3.0,1
46.0,30.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,1.0,1
46.0,30.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,1.0,1
26.0,23.0,9.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1
15.0,17.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1
38.0,32.0,4.0,3.0,15.0,4.0,6.0,4.0,8.0,3.0,1
20.0,14.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1
39.0,22.0,10.0,6.0,3.0,2.0,0.0,0.0,7.0,2.0,1
60.0,53.0,10.0,11.0,16.0,7.0,4.0,6.0,7.0,2.0,1
35.0,30.0,13.0,12.0,9.0,5.0,5.0,8.0,3.0,2.0,1
48.0,33.0,15.0,11.0,8.0,3.0,3.0,3.0,7.0,5.0,1
